API,LATERAL_LENGTH_BLEND,PROP_PER_FOOT,WATER_PER_FOOT,GOR_30,GOR_60,GOR_90
05123396430000,5068,701.808,913.9213,2252.100840336134,2447.487113402061,2528.595458368376
05123379670000,3708,,,12841.492776886034,14110.912799592043,14942.660078237595
05123379930000,4388,988.2677,583.4855,1846.4673913043468,1799.729364005412,1826.320158355149
05123379940000,4255,1021.5419999999999,579.9448,1868.107420943905,1788.440926704592,1907.411907654921
05123388280000,6744,544.5949,860.4712,4582.467532467532,4773.405986837449,5013.564921413554
05123379220000,4188,,,2477.659729297045,2553.764909405444,2801.783264746227
05123392820000,4530,2882.0429999999997,2137.406,3105.8272411100847,3410.153482880755,3616.7860976529632
05123379560100,6807,956.9446,762.9314,2192.360020931449,2547.684778516752,2352.625510023061
05123379580000,3723,,,13780.869971936389,13970.215545395165,14293.893512483706
05123393360000,5561,579.8808,751.8321,5048.9010052819895,7231.126596980255,6040.453317322125
05123380520000,6324,,,2487.968833549767,2838.605337011844,2838.605337011844
05123380620100,6875,845.0079,698.9139,1086.282645838418,1289.001207000603,1378.138323069635
05123380730000,9117,1230.251,896.8023,3703.68495646892,4008.2941664362734,4071.136774294917
05123395480000,3974,1478.431,1054.512,1537.406191369606,1693.5772245908402,1892.704321780059
05123380880000,6161,655.6807,550.1379,2751.728344855632,2826.0441184520223,3022.9450224104603
05123380940000,6595,669.8027,534.1729,3888.700477878834,3590.0965169953834,3526.984126984126
05123397120000,3820,1004.5210000000001,674.078,3100.154679040989,2456.087219866747,2205.908032596041
05123382370000,4408,1116.489,829.0443,15728.297632468997,15157.407407407407,15526.81441380477
05123382580000,4114,1141.23,1537.694,3417.2613949947663,3847.005064963664,4345.859252676568
05123384420000,3926,684.6671,190.6511,2087.427872005595,2112.830558276199,2186.017303935249
05123399090000,4191,888.6256,599.2185,1796.0465116279058,2346.8809797168,2377.6015857284438
05123386100000,8941,543.0937,837.7562,2917.8552278820366,3144.48343999764,3513.547153875219
05123400740000,6121,,,2815.238746049372,3001.9840354357952,2962.295133735434
05123386130000,4117,820.4261,546.0256,816.6275736252279,765.7666503027319,806.1508137066611
05123386270000,8951,534.9271,815.1405,3161.3817537643927,3623.2521186440667,4053.859053859053
05123386850000,5123,1017.987,800.6264,3579.891967241679,3612.7827140549266,3077.626167003982
05123387900000,4193,921.436,570.6583,1898.336909871244,1931.953137538115,1840.7332769940838
05123388190000,12886,,,4170.808222570791,4170.808222570791,4170.808222570791
05123388220000,12874,1410.431,644.183,4310.407652015486,4310.407652015486,4310.407652015486
05123402970000,4566,1150.864,493.7055,522.8301110654049,522.8301110654049,522.8301110654049
05123388840000,4276,974.8492,672.2369,1667.334000667334,1681.704767684941,1791.452336653168
05123389000000,3885,,,3236.447520184544,3947.626841243862,4440.475552937396
05123403630000,4385,925.8553,324.6411,2031.06960950764,2314.4231732985863,2718.171926006528
05123403940100,3892,,,2771.6429911551863,2645.2691407556,2667.80303030303
05123389630000,7914,852.4487,618.4783,2316.656497864551,2336.951774907979,2185.267526307988
05123380160000,4411,530.5788,846.3029,1372.623574144486,1425.004572891896,1520.7763623024068
05123380220000,4355,2928.968,2354.931,2468.269733403031,2552.923637568328,2625.223266288731
05123380480000,11004,,,2655.368491470621,2655.368491470621,2655.368491470621
05123381660000,4117,922.4988,677.9643,4943.931866572036,5341.897057516223,6479.453005692071
05123382620000,4050,768.2236,363.7158,1316.357402178297,1218.898614652974,1263.256927813889
05123382720000,3875,,,1999.672399672399,2225.9545170039637,2027.0358306188919
05123382920000,7018,991.803,586.6861,3361.9114546732253,3400.818336050031,3556.707945100481
05123391380000,5349,525.5509,828.4091,3796.471927162367,4064.665662301541,4024.200959869294
05123382930000,6934,,,5725.740848343986,5999.920102269096,6176.9863637657645
05123383970000,9232,565.2475,856.2286,2715.813979269441,2825.1134287902887,3120.4151328336357
05123384300000,8930,986.9254,674.4886,1714.9183958008691,1637.69733035788,1582.7891452619351
05123384490000,4018,1190.391,635.7649,2547.46192893401,2833.381839348079,3009.524795527487
05123374670000,3989,998.5305,745.0073,890.905991647489,954.473536467105,1005.9861373660989
05123375000000,4800,843.1348,1233.692,3784.751575085732,3804.92305111754,3859.607498535442
05123394310000,4655,797.2045,1245.16,2152.588110229781,2322.404867859413,2523.038275930455
05123375010000,4499,540.7936,857.4955,4059.6371882086155,3743.981174198998,4040.3058853352477
05123375020000,4592,834.8014,1195.767,4010.709999076724,3976.4986864103166,4088.201252723311
05123399810000,6764,,,3328.0632411067186,3766.987601302209,3758.214388351374
05123376200000,4049,,,2611.954924056834,2781.120331950207,3241.3554633471635
05123401290000,9516,,,2309.8728174175462,2035.253654342218,1760.722615329881
05123401460000,10226,1157.435,916.6295,3628.1446158337794,3604.607962021723,3988.7721627743485
05123401500000,10165,968.9411,674.8068,4388.37069354596,4693.738789471488,4941.937594812457
05123376360000,5147,,,4371.10642439974,4573.369938229238,4909.798030378901
05123377440000,6254,1102.665,1028.681,2712.1881907167663,3136.325227678152,3226.045265458647
05123403740000,6319,1157.721,838.3915,4379.3726837205095,4682.259841730942,4950.122885644065
05123379080000,8508,521.636,892.8660000000001,2422.392326846813,1418.367858755078,1739.957327839905
05123386520000,5043,1031.455,809.0937,1394.0810966626088,1547.9191438763369,1719.9009083402138
05123386670000,4152,658.8515,644.1161,2333.578560168155,2976.3756632986842,3477.5507744229494
05123388330000,5148,832.3932,588.7263,2200.701887508299,2896.093998094633,3291.589160927052
05123389450000,4755,481.079,804.4996,3609.7707358060247,3902.874649631705,4190.416925948973
05123408900000,4564,847.8038,1244.736,2674.022525409761,3011.229646266142,3243.841943209031
05123394280000,4768,729.4585,1153.042,2970.135363790186,3303.830777794646,3242.208470026841
05123394820000,4756,970.4504,668.6442,11224.18879056047,10137.430167597764,11773.43530337963
05123397790000,4020,1253.9460000000001,715.3292,1596.971461852067,1524.516466283324,1499.421072944808
05123397910000,9551,846.3286,1228.226,3381.996770721205,3515.639843777488,3631.9641483917153
05123399210000,9291,1654.223,1423.6,8483.607830950901,9294.272779218496,9469.272473460376
05123412120000,6707,614.1863,1089.945,1856.179466006055,2148.1861585828383,2249.003463373194
05123399630000,4601,448.6614,631.8876,30169.56261234272,42180.32094594594,40868.4054534677
05123400620000,4108,942.4479,654.2355,1274.097262667443,1374.682755242887,1104.773491734058
05123400720000,6640,,,2655.470980019029,2499.213397614818,2636.5031209680233
05123403620100,4323,937.8380000000001,346.6172,1697.4956607984132,1736.8179734066941,1955.329445340612
05123403730000,6404,1127.112,815.5906,4536.205501618122,4897.459011775311,5183.54507448147
05123405380000,9013,857.9099,1160.937,3276.010557021808,3469.377829323955,3655.439330543933
05123405880000,4728,811.3295,1155.61,3538.694441080295,3569.9639263337763,3667.751736111111
05123413690000,3950,1497.479,1007.2460000000001,2098.726114649681,2611.893583724569,2925.904943646013
05123414580100,9296,799.9074,1016.0139999999999,8785.385975250441,8673.052920619071,8504.258581040796
05123385490000,6632,2080.639,1157.884,2239.118965972039,2272.720738850756,2492.7543981605263
05123385900000,4166,999.9905,706.3853,1952.3652365236521,1995.879592537484,2260.056975138121
05123386880000,5093,995.3803,784.1646,2604.249382981006,2461.4614614614607,2818.702776127005
05123366490000,575,1345.1,364.0951,1826.1742560057362,1922.991456266043,2019.212683057906
05123390310000,3861,,,3860.3310671002064,4037.936636880584,4196.832439760892
05123391400000,5361,807.3965,1182.016,2860.1997146932954,2896.291063228541,2899.277540473553
05123391850000,4862,815.7656,1162.289,5898.03673210893,6527.6854127511915,6466.992157066431
05123392710000,4478,,,3441.544701110915,3480.1743382587433,2988.1457533508446
05123392840000,4539,515.3389,736.2657,2594.667943805874,2785.960824920182,2887.1008061996117
05123393410000,4998,911.7047,1152.349,2231.193672981423,3242.086673006385,3017.8532358990055
05123408820000,5049,1059.994,1182.65,5820.154408776919,6058.052674264737,6425.091463414634
05123408920000,5897,286.0176,1204.754,3122.868712702472,2999.8322991782647,3132.559760547787
05123409020000,4240,697.0967,983.0599,3545.278387805193,3547.169811320754,3608.3212168661216
05123409390000,6588,,,0.0,0.0,0.0
05123410060000,5085,521.7777,708.6389999999999,6689.033340322918,6892.87356321839,7158.269214858939
05123412100000,6655,666.3447,1129.303,1457.852052101253,1719.85826922463,1869.174044817793
05123412880000,3996,1099.266,1527.0220000000002,2095.326716294458,1889.7030953885019,2226.108510052327
05123377060000,4273,991.9338,647.4756,5454.642475987193,4860.700602079912,4102.423324498296
05123413060000,4296,1048.233,1511.8410000000001,2248.235411074659,2371.295443463184,2631.340805313408
05123377300000,6250,1127.875,1079.116,1258.899676375404,1407.2986748216101,1485.6141009987161
05123413500000,9573,581.4033,924.2797,3048.586914440572,3195.6482903997994,3387.296408503586
05123379710000,3846,,,10807.78276673081,11098.3188996434,11429.078363725972
05123413520000,4707,577.8439,876.9971,2964.5064618842466,3368.65671641791,3404.387466656049
05123380180000,4386,522.9036,825.4397,1832.579185520361,1721.831420461557,1681.613368913775
05123380610000,6994,829.6616,683.2106,1617.0703575547861,1654.873019318428,1584.599745870393
05123413570000,5219,565.7336,858.8444,2710.03996003996,2888.868462174832,3036.607417010678
05123413600000,3960,1547.068,1048.645,2679.332927200731,3010.2568676418123,3350.362431935629
05123413620000,4002,980.1046,838.0339,6556.213017751479,7302.945603096108,7813.798572561459
05123363430000,4644,478.6139,766.3981,11758.23782234957,11711.96063588191,12197.017375838008
05123406220000,4978,544.4039,736.5493,5174.592155501561,5071.639652547685,4839.432074862858
05123407890000,4766,856.2717,1149.328,3379.0774865514472,3481.5620843912457,3474.011200560028
05123364710000,4170,912.9795,507.7821,2064.453125,2163.648894179562,2376.184415217083
05123367370000,4852,510.5991,806.3682,2034.8633057436662,1790.336205440108,1360.71744275571
05123373730000,4131,963.3923,599.3875,1715.441435103763,1711.2496005113449,1737.383368521419
05123386310000,8966,545.0427,851.2127,3192.9538254775844,3424.196577629382,3492.395297575312
05123374190000,3819,906.6074,662.6423,1197.064300580567,1378.962320574162,1399.41638875655
05123374260000,4154,924.6956,571.4311,956.748306409588,1115.969581749049,1249.390478634672
05123375690000,4183,975.6524,616.7952,2680.553213020745,3166.4300202839754,3115.1796589524956
05123376640000,4051,597.94,1128.917,2712.9761662253,2863.466608084358,2920.052525876718
05123376760000,4528,839.9645,1217.979,2475.612838008592,1442.851531814611,2844.5600942655137
05123377240000,3817,697.779,539.7469,2154.152501214181,2567.356455843777,2874.927309326772
05123379880000,6448,721.7792,772.9706,2056.387414708112,1496.7555875991338,1344.051881375396
05123365300000,6294,2226.2110000000002,1333.245,2556.517437546376,2359.583468922876,2138.8032078963597
05123389990000,6041,867.8509,1222.077,9974.515622272647,9556.944314895998,9100.636783618427
05123390860000,3978,,,2114.557943718147,1849.5778045838351,1870.314274895872
05123392640000,6718,,,1553.8290014633121,1669.3323337081922,1952.9226341396552
05123392910000,10465,530.7379,839.8459,2948.054724241128,2820.1502261056185,2635.23250094042
05123392980000,9415,939.9495,767.6903,2177.475592747559,2146.047587172153,2095.073299687575
05123407940000,4066,733.1877,587.3002,5822.896749521989,7501.019991840065,9340.129916997472
05123394210100,6608,922.4937,771.8009,4582.191780821917,3973.55403348554,3012.585077693591
05123395310000,7897,707.4787,631.8535,2434.199257779046,2099.898408398239,2493.828932261768
05123395410000,9356,1293.8310000000001,998.0338,3180.6283770262153,3302.2556390977443,3517.445444458143
05123408720000,9603,,,2326.928790729919,2523.928107405803,2633.601800307947
05123395530000,4538,1160.292,1038.722,6214.285714285714,6718.12489128544,6690.865576386118
05123396300000,4550,,,1685.82124473561,1299.340533307846,948.9000157015989
05123397240000,4069,,,1480.894424002264,1351.748526522593,1438.502973852541
05123398690000,6509,,,3297.742683031499,3463.66447622729,3444.5493499891054
05123398750000,3638,955.3380000000001,621.118,988.135593220338,966.0327868852451,1000.0666955680791
05123385680000,9198,528.8077,221.3459,2029.0047016753851,2215.647977941176,2440.330423574901
05123411300000,6579,,,2690.555481550552,2990.264307396164,3025.671007175126
05123400930000,6506,,,9372.977541656604,9917.30444934492,10467.263463644587
05123412460000,6520,,,1889.267461669505,2147.834568864611,2380.410937741387
05123412620000,5454,899.9523,652.9437,1482.9023396798332,1512.0475533382862,1451.220478681249
05123400960000,6531,,,9001.381533502188,9450.766271638642,9810.119155082144
05123401570000,4605,772.1687,1257.5810000000001,1863.419842312746,1535.707456978967,1677.444427172392
05123401630000,4328,902.2937,1640.396,0.0,0.0,0.0
05123417720000,7000,,,1582.5920350348981,884.097859327217,662.048434190187
05123418030000,4823,1433.715,643.3644,3471.6476028230713,3980.165207498639,4288.408977172113
05123401650000,4335,962.0991,1675.8829999999998,0.0,0.0,0.0
05123419970000,4167,1078.505,656.4006,1798.302872062663,1887.8125,1915.4675176109329
05123402570000,8994,1055.848,587.2968,1447.105263157894,1048.065004820272,1199.1878841088671
05123403100000,4197,754.9744,380.3192,6131.962918178153,6481.8020316129905,6773.497431792409
05123403430000,4064,1404.406,606.7275,2258.89164598842,1981.9441009151622,1902.942694889003
05123380780000,10590,,,2591.0130718954238,2606.314654115801,2606.314654115801
05123403960000,4078,1141.3519999999999,753.6965,5020.011055831951,5250.3871647153555,5465.130159313162
05123404680000,4016,1072.9389999999999,796.0956,3475.350645743646,3869.223377304097,4149.070945945945
05123406940000,4234,1343.253,769.425,3228.431950172544,3736.162642947903,4115.965458775284
05123407310000,6345,925.7531,730.6866,4400.671925211802,4773.575495615311,5064.9334338106
05123400230000,4986,,,651.098901098901,569.063801797851,729.910714285714
05123413290000,4186,1068.336,1509.734,2303.323570609957,2328.17971589032,2598.549222797927
05123415410000,5020,1574.55,1273.367,2248.432170755858,2152.619718309859,2156.2463343108498
05123416880000,6733,1407.884,1096.101,1133.979475484606,1068.475991649269,1068.475991649269
05123419330000,9748,961.8491,483.9164,744.1860465116271,698.1538711776179,808.3864118895959
05123420270000,4519,575.2198,788.6925,3478.7495053423027,3833.43550223312,4082.043786342982
05123420700000,5106,792.5883,1152.9080000000001,3631.176213379973,3793.816927823824,4086.4186737771556
05123379450000,7074,1040.615,762.5329,2086.591545035165,2185.270425776754,2455.307994757536
05123380910000,6465,666.5906,470.8868,2217.5528507367067,2482.102664633703,2624.242101904052
05123381090000,6563,920.707,1719.265,3944.2043960172828,4008.671244549145,4320.1915279762125
05123384850000,7419,783.0698,643.8501,3674.815168137371,3279.411764705882,2506.521543581901
05123386260000,4528,594.0252,856.1805,2053.784696482991,2110.294814674376,1922.927573414693
05123386460000,5031,1000.813,767.0698,1701.5773881015289,1916.1261125358271,2133.8677354709407
05123407430000,5785,292.4753,530.4851,1933.720277101666,2121.159602962029,2292.085044107484
05123407530000,9222,1026.233,1255.451,3487.02223874125,3382.205983386421,3533.79222608419
05123408020000,8502,960.952,991.7901,1941.7475728155332,1755.527759845061,1285.119328922495
05123408180000,9670,1343.511,1808.348,1219.907222266656,1230.241562158067,1276.417574735178
05123403590000,4221,1360.0739999999998,499.2248,2370.954582540114,3329.929802169751,2465.687620093329
